Alert_ID,Investigator_ID,Investigation_Start,Investigation_End,Resolution_Time_Minutes,Outcome
3076,INV_12,2020-01-12 10:21:00,2020-01-12 11:06:00,45,Fraud
3077,INV_13,2020-01-12 09:44:00,2020-01-12 11:08:00,84,False Positive
3078,INV_6,2020-01-12 09:27:00,2020-01-12 12:16:00,169,Fraud
3079,INV_12,2020-01-12 09:46:00,2020-01-12 12:15:00,149,Fraud
3080,INV_18,2020-01-12 09:50:00,2020-01-12 10:37:00,47,False Positive
3081,INV_12,2020-01-12 09:46:00,2020-01-12 12:11:00,145,Fraud
3082,INV_21,2020-01-12 10:26:00,2020-01-12 13:04:00,158,False Positive
3083,INV_1,2020-01-12 09:22:00,2020-01-12 11:38:00,136,Fraud
3084,INV_22,2020-01-12 10:16:00,2020-01-12 10:43:00,27,False Positive
3085,INV_24,2020-01-12 09:38:00,2020-01-12 12:29:00,171,False Positive
3086,INV_16,2020-01-12 09:10:00,2020-01-12 09:53:00,43,False Positive
3087,INV_10,2020-01-12 09:15:00,2020-01-12 11:41:00,146,False Positive
3088,INV_6,2020-01-12 09:39:00,2020-01-12 10:35:00,56,Fraud
3089,INV_19,2020-01-12 09:41:00,2020-01-12 10:36:00,55,Fraud
3090,INV_2,2020-01-12 09:29:00,2020-01-12 10:53:00,84,False Positive
3091,INV_6,2020-01-12 10:12:00,2020-01-12 10:39:00,27,Fraud
3092,INV_13,2020-01-12 10:14:00,2020-01-12 11:01:00,47,Fraud
3093,INV_8,2020-01-12 10:48:00,2020-01-12 13:25:00,157,False Positive
3094,INV_16,2020-01-12 10:36:00,2020-01-12 11:51:00,75,False Positive
3095,INV_7,2020-01-12 11:31:00,2020-01-12 14:01:00,150,Fraud
3096,INV_5,2020-01-12 10:33:00,2020-01-12 12:41:00,128,Fraud
3097,INV_17,2020-01-12 10:45:00,2020-01-12 12:00:00,75,Fraud
3098,INV_24,2020-01-12 10:50:00,2020-01-12 13:20:00,150,False Positive
3099,INV_16,2020-01-12 10:59:00,2020-01-12 12:20:00,81,False Positive
3100,INV_13,2020-01-12 11:36:00,2020-01-12 12:55:00,79,Fraud
3101,INV_20,2020-01-12 10:48:00,2020-01-12 11:57:00,69,Fraud
3102,INV_12,2020-01-12 10:16:00,2020-01-12 12:28:00,132,Fraud
3103,INV_19,2020-01-12 10:49:00,2020-01-12 11:38:00,49,False Positive
3104,INV_23,2020-01-12 11:29:00,2020-01-12 13:07:00,98,False Positive
3105,INV_17,2020-01-12 10:09:00,2020-01-12 10:45:00,36,Fraud
3106,INV_4,2020-01-12 11:01:00,2020-01-12 13:53:00,172,False Positive
3107,INV_20,2020-01-12 11:52:00,2020-01-12 13:36:00,104,Fraud
3108,INV_15,2020-01-12 10:45:00,2020-01-12 11:48:00,63,False Positive
3109,INV_8,2020-01-12 10:19:00,2020-01-12 11:24:00,65,Fraud
3110,INV_7,2020-01-12 10:43:00,2020-01-12 11:49:00,66,False Positive
3111,INV_22,2020-01-12 11:52:00,2020-01-12 13:58:00,126,False Positive
3112,INV_3,2020-01-12 10:19:00,2020-01-12 12:46:00,147,Fraud
3113,INV_25,2020-01-12 11:10:00,2020-01-12 11:51:00,41,Fraud
3114,INV_7,2020-01-12 10:29:00,2020-01-12 11:07:00,38,False Positive
3115,INV_16,2020-01-12 11:42:00,2020-01-12 12:38:00,56,False Positive
3116,INV_9,2020-01-12 10:07:00,2020-01-12 11:50:00,103,False Positive
3117,INV_3,2020-01-12 11:27:00,2020-01-12 13:39:00,132,Fraud
3118,INV_3,2020-01-12 10:16:00,2020-01-12 11:29:00,73,False Positive
3119,INV_16,2020-01-12 10:31:00,2020-01-12 11:17:00,46,False Positive
3120,INV_6,2020-01-12 11:22:00,2020-01-12 12:26:00,64,Fraud
3121,INV_4,2020-01-12 11:25:00,2020-01-12 12:56:00,91,Fraud
3122,INV_12,2020-01-12 12:27:00,2020-01-12 15:14:00,167,Fraud
3123,INV_21,2020-01-12 12:04:00,2020-01-12 12:36:00,32,Fraud
3124,INV_14,2020-01-12 11:57:00,2020-01-12 14:19:00,142,Fraud
3125,INV_8,2020-01-12 11:09:00,2020-01-12 12:26:00,77,False Positive
3126,INV_21,2020-01-12 12:35:00,2020-01-12 13:28:00,53,False Positive
3127,INV_2,2020-01-12 12:10:00,2020-01-12 14:16:00,126,Fraud
3128,INV_18,2020-01-12 12:12:00,2020-01-12 14:13:00,121,False Positive
3129,INV_11,2020-01-12 12:22:00,2020-01-12 13:47:00,85,False Positive
3130,INV_11,2020-01-12 12:55:00,2020-01-12 14:31:00,96,Fraud
3131,INV_10,2020-01-12 12:06:00,2020-01-12 14:47:00,161,Fraud
3132,INV_4,2020-01-12 11:46:00,2020-01-12 14:17:00,151,False Positive
3133,INV_19,2020-01-12 12:03:00,2020-01-12 14:23:00,140,False Positive
3134,INV_4,2020-01-12 11:25:00,2020-01-12 12:55:00,90,False Positive
3135,INV_1,2020-01-12 11:35:00,2020-01-12 12:17:00,42,Fraud
3136,INV_5,2020-01-12 12:44:00,2020-01-12 14:12:00,88,Fraud
3137,INV_4,2020-01-12 12:57:00,2020-01-12 13:11:00,14,False Positive
3138,INV_12,2020-01-12 12:24:00,2020-01-12 12:36:00,12,Fraud
3139,INV_13,2020-01-12 12:38:00,2020-01-12 15:13:00,155,False Positive
3140,INV_21,2020-01-12 12:52:00,2020-01-12 15:48:00,176,Fraud
3141,INV_7,2020-01-12 13:37:00,2020-01-12 16:35:00,178,False Positive
3142,INV_2,2020-01-12 13:09:00,2020-01-12 15:14:00,125,Fraud
3143,INV_14,2020-01-12 13:02:00,2020-01-12 15:55:00,173,False Positive
3144,INV_14,2020-01-12 13:52:00,2020-01-12 15:44:00,112,Fraud
3145,INV_25,2020-01-12 13:50:00,2020-01-12 14:16:00,26,False Positive
3146,INV_9,2020-01-12 13:40:00,2020-01-12 16:23:00,163,False Positive
3147,INV_24,2020-01-12 13:08:00,2020-01-12 16:04:00,176,Fraud
3148,INV_18,2020-01-12 13:35:00,2020-01-12 16:12:00,157,False Positive
3149,INV_24,2020-01-12 12:08:00,2020-01-12 13:23:00,75,False Positive
3150,INV_22,2020-01-12 12:50:00,2020-01-12 15:31:00,161,Fraud
3151,INV_13,2020-01-12 13:40:00,2020-01-12 14:27:00,47,Fraud
3152,INV_12,2020-01-12 12:52:00,2020-01-12 14:48:00,116,Fraud
3153,INV_14,2020-01-12 13:30:00,2020-01-12 13:40:00,10,Fraud
3154,INV_13,2020-01-12 12:39:00,2020-01-12 14:04:00,85,Fraud
3155,INV_14,2020-01-12 12:53:00,2020-01-12 13:27:00,34,Fraud
3156,INV_19,2020-01-12 13:38:00,2020-01-12 15:08:00,90,Fraud
3157,INV_22,2020-01-12 13:34:00,2020-01-12 15:52:00,138,Fraud
3158,INV_19,2020-01-12 13:14:00,2020-01-12 15:10:00,116,Fraud
3159,INV_8,2020-01-12 13:52:00,2020-01-12 16:36:00,164,False Positive
3160,INV_2,2020-01-12 13:13:00,2020-01-12 14:07:00,54,False Positive
3161,INV_5,2020-01-12 14:37:00,2020-01-12 15:11:00,34,Fraud
3162,INV_3,2020-01-12 14:37:00,2020-01-12 14:56:00,19,Fraud
3163,INV_17,2020-01-12 14:56:00,2020-01-12 15:40:00,44,False Positive
3164,INV_20,2020-01-12 13:57:00,2020-01-12 14:23:00,26,Fraud
3165,INV_4,2020-01-12 14:33:00,2020-01-12 17:17:00,164,Fraud
3166,INV_8,2020-01-12 13:42:00,2020-01-12 14:37:00,55,False Positive
3167,INV_6,2020-01-12 13:41:00,2020-01-12 16:30:00,169,False Positive
3168,INV_14,2020-01-12 13:52:00,2020-01-12 15:09:00,77,Fraud
3169,INV_4,2020-01-12 13:47:00,2020-01-12 14:05:00,18,False Positive
3170,INV_15,2020-01-12 13:11:00,2020-01-12 14:19:00,68,Fraud
3171,INV_13,2020-01-12 14:39:00,2020-01-12 16:46:00,127,False Positive
3172,INV_7,2020-01-12 13:53:00,2020-01-12 15:54:00,121,Fraud
3173,INV_7,2020-01-12 14:11:00,2020-01-12 15:53:00,102,Fraud
3174,INV_7,2020-01-12 14:21:00,2020-01-12 15:07:00,46,Fraud
3175,INV_16,2020-01-12 13:15:00,2020-01-12 15:04:00,109,False Positive
3176,INV_11,2020-01-12 13:23:00,2020-01-12 14:09:00,46,False Positive
3177,INV_14,2020-01-12 14:03:00,2020-01-12 16:40:00,157,Fraud
3178,INV_25,2020-01-12 14:48:00,2020-01-12 16:57:00,129,False Positive
3179,INV_12,2020-01-12 14:44:00,2020-01-12 15:19:00,35,Fraud
3180,INV_17,2020-01-12 14:39:00,2020-01-12 15:06:00,27,False Positive
3181,INV_5,2020-01-12 14:34:00,2020-01-12 15:23:00,49,False Positive
3182,INV_16,2020-01-12 13:10:00,2020-01-12 14:06:00,56,Fraud
3183,INV_25,2020-01-12 14:08:00,2020-01-12 15:44:00,96,Fraud
3184,INV_18,2020-01-12 14:55:00,2020-01-12 16:51:00,116,Fraud
3185,INV_12,2020-01-12 14:24:00,2020-01-12 14:48:00,24,False Positive
3186,INV_14,2020-01-12 15:06:00,2020-01-12 17:10:00,124,False Positive
3187,INV_3,2020-01-12 14:10:00,2020-01-12 15:24:00,74,Fraud
3188,INV_9,2020-01-12 15:36:00,2020-01-12 17:25:00,109,False Positive
3189,INV_22,2020-01-12 15:09:00,2020-01-12 16:16:00,67,Fraud
3190,INV_12,2020-01-12 15:01:00,2020-01-12 17:56:00,175,False Positive
3191,INV_3,2020-01-12 15:26:00,2020-01-12 16:13:00,47,Fraud
3192,INV_2,2020-01-12 14:28:00,2020-01-12 16:39:00,131,Fraud
3193,INV_2,2020-01-12 15:25:00,2020-01-12 17:25:00,120,False Positive
3194,INV_11,2020-01-12 14:29:00,2020-01-12 16:23:00,114,Fraud
3195,INV_20,2020-01-12 16:25:00,2020-01-12 18:24:00,119,Fraud
3196,INV_14,2020-01-12 16:07:00,2020-01-12 17:38:00,91,False Positive
3197,INV_22,2020-01-12 15:44:00,2020-01-12 18:00:00,136,False Positive
3198,INV_15,2020-01-12 15:13:00,2020-01-12 17:27:00,134,Fraud
3199,INV_3,2020-01-12 16:59:00,2020-01-12 18:44:00,105,Fraud
3200,INV_6,2020-01-12 16:38:00,2020-01-12 19:02:00,144,Fraud
3201,INV_16,2020-01-12 16:09:00,2020-01-12 17:49:00,100,Fraud
3202,INV_25,2020-01-12 16:53:00,2020-01-12 19:01:00,128,False Positive
3203,INV_10,2020-01-12 16:02:00,2020-01-12 17:06:00,64,False Positive
3204,INV_1,2020-01-12 16:09:00,2020-01-12 19:00:00,171,False Positive
3205,INV_24,2020-01-12 15:08:00,2020-01-12 15:36:00,28,Fraud
3206,INV_6,2020-01-12 16:35:00,2020-01-12 17:57:00,82,Fraud
3207,INV_13,2020-01-12 16:33:00,2020-01-12 18:12:00,99,False Positive
3208,INV_8,2020-01-12 16:26:00,2020-01-12 17:30:00,64,Fraud
3209,INV_17,2020-01-12 16:41:00,2020-01-12 17:26:00,45,Fraud
3210,INV_18,2020-01-12 16:22:00,2020-01-12 16:57:00,35,False Positive
3211,INV_20,2020-01-12 16:03:00,2020-01-12 16:32:00,29,False Positive
3212,INV_8,2020-01-12 15:54:00,2020-01-12 17:58:00,124,Fraud
3213,INV_14,2020-01-12 15:51:00,2020-01-12 16:36:00,45,False Positive
3214,INV_12,2020-01-12 15:58:00,2020-01-12 18:06:00,128,False Positive
3215,INV_6,2020-01-12 16:55:00,2020-01-12 19:28:00,153,Fraud
3216,INV_13,2020-01-12 16:44:00,2020-01-12 19:13:00,149,Fraud
3217,INV_23,2020-01-12 16:46:00,2020-01-12 18:53:00,127,False Positive
3218,INV_10,2020-01-12 15:49:00,2020-01-12 18:27:00,158,False Positive
3219,INV_20,2020-01-12 16:38:00,2020-01-12 18:32:00,114,False Positive
3220,INV_7,2020-01-12 16:15:00,2020-01-12 17:31:00,76,False Positive
3221,INV_13,2020-01-12 16:03:00,2020-01-12 16:39:00,36,Fraud
3222,INV_12,2020-01-12 15:28:00,2020-01-12 17:38:00,130,Fraud
3223,INV_2,2020-01-12 16:38:00,2020-01-12 16:52:00,14,Fraud
3224,INV_21,2020-01-12 16:54:00,2020-01-12 18:51:00,117,Fraud
3225,INV_3,2020-01-12 16:35:00,2020-01-12 18:48:00,133,False Positive
3226,INV_24,2020-01-12 16:59:00,2020-01-12 19:53:00,174,Fraud
3227,INV_7,2020-01-12 15:36:00,2020-01-12 16:57:00,81,Fraud
3228,INV_19,2020-01-12 16:16:00,2020-01-12 17:48:00,92,False Positive
3229,INV_19,2020-01-12 15:11:00,2020-01-12 18:06:00,175,False Positive
3230,INV_20,2020-01-12 15:07:00,2020-01-12 17:25:00,138,False Positive
3231,INV_7,2020-01-12 15:47:00,2020-01-12 16:22:00,35,False Positive
3232,INV_14,2020-01-12 16:54:00,2020-01-12 19:33:00,159,Fraud
3233,INV_20,2020-01-12 15:28:00,2020-01-12 16:41:00,73,False Positive
3234,INV_25,2020-01-12 15:39:00,2020-01-12 16:41:00,62,Fraud
3235,INV_9,2020-01-12 16:13:00,2020-01-12 18:45:00,152,Fraud
3236,INV_15,2020-01-12 16:09:00,2020-01-12 18:57:00,168,Fraud
3237,INV_11,2020-01-12 17:19:00,2020-01-12 18:12:00,53,Fraud
3238,INV_20,2020-01-12 16:16:00,2020-01-12 16:40:00,24,Fraud
3239,INV_19,2020-01-12 16:54:00,2020-01-12 17:46:00,52,False Positive
3240,INV_11,2020-01-12 17:41:00,2020-01-12 18:05:00,24,Fraud
3241,INV_16,2020-01-12 16:39:00,2020-01-12 17:59:00,80,Fraud
3242,INV_13,2020-01-12 16:56:00,2020-01-12 18:59:00,123,False Positive
3243,INV_7,2020-01-12 16:07:00,2020-01-12 18:53:00,166,Fraud
3244,INV_19,2020-01-12 17:45:00,2020-01-12 19:41:00,116,False Positive
3245,INV_1,2020-01-12 17:55:00,2020-01-12 20:38:00,163,Fraud
3246,INV_15,2020-01-12 17:58:00,2020-01-12 18:34:00,36,False Positive
3247,INV_12,2020-01-12 17:22:00,2020-01-12 18:52:00,90,Fraud
3248,INV_3,2020-01-12 16:08:00,2020-01-12 16:25:00,17,Fraud
3249,INV_24,2020-01-12 16:29:00,2020-01-12 18:19:00,110,False Positive
3250,INV_9,2020-01-12 17:56:00,2020-01-12 18:16:00,20,False Positive
3251,INV_6,2020-01-12 17:29:00,2020-01-12 19:19:00,110,Fraud
3252,INV_12,2020-01-12 17:22:00,2020-01-12 18:30:00,68,False Positive
3253,INV_17,2020-01-12 17:06:00,2020-01-12 19:11:00,125,False Positive
3254,INV_16,2020-01-12 18:45:00,2020-01-12 19:51:00,66,Fraud
3255,INV_8,2020-01-12 18:19:00,2020-01-12 19:23:00,64,Fraud
3256,INV_25,2020-01-12 18:45:00,2020-01-12 20:58:00,133,False Positive
3257,INV_4,2020-01-12 17:56:00,2020-01-12 18:55:00,59,Fraud
3258,INV_18,2020-01-12 18:18:00,2020-01-12 18:45:00,27,Fraud
3259,INV_11,2020-01-12 18:25:00,2020-01-12 20:21:00,116,Fraud
3260,INV_22,2020-01-12 17:52:00,2020-01-12 19:01:00,69,False Positive
3261,INV_14,2020-01-12 18:14:00,2020-01-12 20:17:00,123,False Positive
3262,INV_15,2020-01-12 17:53:00,2020-01-12 20:06:00,133,False Positive
3263,INV_15,2020-01-12 17:14:00,2020-01-12 18:41:00,87,Fraud
3264,INV_19,2020-01-12 18:29:00,2020-01-12 21:02:00,153,False Positive
3265,INV_19,2020-01-12 17:55:00,2020-01-12 20:49:00,174,Fraud
3266,INV_8,2020-01-12 18:58:00,2020-01-12 20:52:00,114,Fraud
3267,INV_21,2020-01-12 17:58:00,2020-01-12 20:28:00,150,False Positive
3268,INV_21,2020-01-12 18:54:00,2020-01-12 20:01:00,67,Fraud
3269,INV_18,2020-01-12 18:07:00,2020-01-12 20:26:00,139,Fraud
3270,INV_6,2020-01-12 18:42:00,2020-01-12 19:24:00,42,Fraud
3271,INV_8,2020-01-12 18:09:00,2020-01-12 19:20:00,71,Fraud
3272,INV_4,2020-01-12 17:38:00,2020-01-12 17:51:00,13,Fraud
3273,INV_20,2020-01-12 18:42:00,2020-01-12 20:07:00,85,False Positive
3274,INV_9,2020-01-12 18:13:00,2020-01-12 21:04:00,171,False Positive
3275,INV_22,2020-01-12 17:47:00,2020-01-12 20:13:00,146,Fraud
3276,INV_14,2020-01-12 17:44:00,2020-01-12 18:29:00,45,False Positive
3277,INV_10,2020-01-12 17:19:00,2020-01-12 19:31:00,132,Fraud
3278,INV_2,2020-01-12 18:33:00,2020-01-12 18:53:00,20,Fraud
3279,INV_4,2020-01-12 17:52:00,2020-01-12 19:00:00,68,Fraud
3280,INV_13,2020-01-12 17:41:00,2020-01-12 18:21:00,40,False Positive
3281,INV_5,2020-01-12 18:51:00,2020-01-12 20:26:00,95,Fraud
3282,INV_19,2020-01-12 18:12:00,2020-01-12 20:30:00,138,Fraud
3283,INV_3,2020-01-12 17:23:00,2020-01-12 17:40:00,17,Fraud
3284,INV_11,2020-01-12 18:03:00,2020-01-12 19:48:00,105,False Positive
3285,INV_3,2020-01-12 17:51:00,2020-01-12 19:22:00,91,False Positive
3286,INV_13,2020-01-12 17:37:00,2020-01-12 19:08:00,91,False Positive
3287,INV_18,2020-01-12 17:19:00,2020-01-12 18:10:00,51,False Positive
3288,INV_12,2020-01-12 17:18:00,2020-01-12 19:23:00,125,Fraud
3289,INV_15,2020-01-12 17:44:00,2020-01-12 20:32:00,168,False Positive
3290,INV_17,2020-01-12 17:14:00,2020-01-12 18:47:00,93,Fraud
3291,INV_12,2020-01-12 18:15:00,2020-01-12 18:54:00,39,False Positive
3292,INV_18,2020-01-12 17:37:00,2020-01-12 18:15:00,38,Fraud
3293,INV_7,2020-01-12 18:43:00,2020-01-12 21:33:00,170,False Positive
3294,INV_24,2020-01-12 17:57:00,2020-01-12 19:54:00,117,False Positive
3295,INV_1,2020-01-12 18:29:00,2020-01-12 21:16:00,167,False Positive
3296,INV_2,2020-01-12 19:57:00,2020-01-12 21:11:00,74,Fraud
3297,INV_5,2020-01-12 19:55:00,2020-01-12 21:32:00,97,False Positive
3298,INV_4,2020-01-12 19:38:00,2020-01-12 20:23:00,45,Fraud
3299,INV_1,2020-01-12 18:21:00,2020-01-12 20:47:00,146,Fraud
3300,INV_3,2020-01-12 19:01:00,2020-01-12 21:52:00,171,Fraud
3301,INV_3,2020-01-12 18:25:00,2020-01-12 21:17:00,172,Fraud
3302,INV_13,2020-01-12 19:28:00,2020-01-12 19:45:00,17,Fraud
3303,INV_2,2020-01-12 19:42:00,2020-01-12 20:02:00,20,False Positive
3304,INV_21,2020-01-12 19:15:00,2020-01-12 21:42:00,147,Fraud
3305,INV_21,2020-01-12 19:09:00,2020-01-12 21:26:00,137,Fraud
3306,INV_3,2020-01-12 19:25:00,2020-01-12 21:27:00,122,False Positive
3307,INV_11,2020-01-12 18:15:00,2020-01-12 19:25:00,70,Fraud
3308,INV_19,2020-01-12 19:07:00,2020-01-12 21:34:00,147,Fraud
3309,INV_20,2020-01-12 19:27:00,2020-01-12 21:54:00,147,False Positive
3310,INV_19,2020-01-12 19:02:00,2020-01-12 20:44:00,102,False Positive
3311,INV_17,2020-01-12 18:16:00,2020-01-12 18:32:00,16,Fraud
3312,INV_1,2020-01-12 19:28:00,2020-01-12 20:27:00,59,False Positive
3313,INV_8,2020-01-12 18:44:00,2020-01-12 20:30:00,106,Fraud
3314,INV_18,2020-01-12 18:23:00,2020-01-12 20:36:00,133,False Positive
3315,INV_25,2020-01-12 19:18:00,2020-01-12 21:50:00,152,Fraud
3316,INV_20,2020-01-12 18:13:00,2020-01-12 19:09:00,56,Fraud
3317,INV_14,2020-01-12 19:08:00,2020-01-12 20:07:00,59,Fraud
3318,INV_17,2020-01-12 18:28:00,2020-01-12 20:42:00,134,Fraud
3319,INV_6,2020-01-12 19:19:00,2020-01-12 19:49:00,30,Fraud
3320,INV_11,2020-01-12 18:42:00,2020-01-12 19:51:00,69,False Positive
3321,INV_14,2020-01-12 19:58:00,2020-01-12 21:33:00,95,Fraud
3322,INV_6,2020-01-12 19:07:00,2020-01-12 21:27:00,140,Fraud
3323,INV_12,2020-01-12 18:36:00,2020-01-12 21:11:00,155,Fraud
3324,INV_5,2020-01-12 18:47:00,2020-01-12 19:53:00,66,Fraud
3325,INV_12,2020-01-12 18:29:00,2020-01-12 19:58:00,89,Fraud
3326,INV_4,2020-01-12 19:10:00,2020-01-12 21:21:00,131,False Positive
3327,INV_19,2020-01-12 19:49:00,2020-01-12 22:22:00,153,Fraud
3328,INV_19,2020-01-12 19:26:00,2020-01-12 20:10:00,44,False Positive
3329,INV_14,2020-01-12 18:09:00,2020-01-12 18:29:00,20,False Positive
3330,INV_17,2020-01-12 18:44:00,2020-01-12 20:57:00,133,Fraud
3331,INV_18,2020-01-12 18:40:00,2020-01-12 21:33:00,173,Fraud
3332,INV_9,2020-01-12 19:56:00,2020-01-12 22:45:00,169,Fraud
3333,INV_1,2020-01-12 18:12:00,2020-01-12 18:39:00,27,False Positive
3334,INV_1,2020-01-12 18:29:00,2020-01-12 20:04:00,95,Fraud
3335,INV_3,2020-01-12 19:52:00,2020-01-12 21:45:00,113,Fraud
3336,INV_4,2020-01-12 18:53:00,2020-01-12 21:05:00,132,Fraud
3337,INV_21,2020-01-12 18:13:00,2020-01-12 18:40:00,27,False Positive
3338,INV_24,2020-01-12 18:57:00,2020-01-12 19:20:00,23,False Positive
3339,INV_9,2020-01-12 19:27:00,2020-01-12 21:19:00,112,False Positive
3340,INV_12,2020-01-12 19:59:00,2020-01-12 21:21:00,82,Fraud
3341,INV_13,2020-01-12 20:35:00,2020-01-12 21:20:00,45,False Positive
3342,INV_3,2020-01-12 20:20:00,2020-01-12 20:34:00,14,Fraud
3343,INV_6,2020-01-12 19:10:00,2020-01-12 19:21:00,11,Fraud
3344,INV_4,2020-01-12 19:56:00,2020-01-12 22:37:00,161,Fraud
3345,INV_21,2020-01-12 19:26:00,2020-01-12 20:54:00,88,False Positive
3346,INV_5,2020-01-12 19:59:00,2020-01-12 22:51:00,172,Fraud
3347,INV_23,2020-01-12 20:51:00,2020-01-12 23:40:00,169,False Positive
3348,INV_17,2020-01-12 19:24:00,2020-01-12 20:40:00,76,Fraud
3349,INV_3,2020-01-12 20:14:00,2020-01-12 22:22:00,128,False Positive
3350,INV_1,2020-01-12 19:42:00,2020-01-12 21:13:00,91,Fraud
3351,INV_16,2020-01-12 20:12:00,2020-01-12 23:01:00,169,Fraud
3352,INV_6,2020-01-12 20:18:00,2020-01-12 22:20:00,122,Fraud
3353,INV_10,2020-01-12 20:34:00,2020-01-12 21:16:00,42,False Positive
3354,INV_22,2020-01-12 19:32:00,2020-01-12 21:53:00,141,Fraud
3355,INV_24,2020-01-12 19:48:00,2020-01-12 22:02:00,134,Fraud
3356,INV_22,2020-01-12 19:46:00,2020-01-12 21:03:00,77,Fraud
3357,INV_23,2020-01-12 19:26:00,2020-01-12 22:02:00,156,Fraud
3358,INV_8,2020-01-12 20:00:00,2020-01-12 21:15:00,75,Fraud
3359,INV_11,2020-01-12 19:36:00,2020-01-12 20:08:00,32,Fraud
3360,INV_22,2020-01-12 20:43:00,2020-01-12 21:47:00,64,Fraud
3361,INV_2,2020-01-12 20:32:00,2020-01-12 23:04:00,152,False Positive
3362,INV_20,2020-01-12 20:58:00,2020-01-12 21:22:00,24,False Positive
3363,INV_17,2020-01-12 19:33:00,2020-01-12 19:49:00,16,False Positive
3364,INV_23,2020-01-12 20:20:00,2020-01-12 22:09:00,109,Fraud
3365,INV_13,2020-01-12 20:34:00,2020-01-12 21:46:00,72,Fraud
3366,INV_2,2020-01-12 20:05:00,2020-01-12 21:22:00,77,Fraud
3367,INV_19,2020-01-12 19:58:00,2020-01-12 22:28:00,150,Fraud
3368,INV_22,2020-01-12 19:28:00,2020-01-12 20:33:00,65,False Positive
3369,INV_25,2020-01-12 20:32:00,2020-01-12 21:03:00,31,False Positive
3370,INV_10,2020-01-12 20:47:00,2020-01-12 23:11:00,144,False Positive
3371,INV_20,2020-01-12 20:37:00,2020-01-12 23:16:00,159,False Positive
3372,INV_4,2020-01-12 19:47:00,2020-01-12 20:03:00,16,False Positive
3373,INV_1,2020-01-12 20:57:00,2020-01-12 22:12:00,75,Fraud
3374,INV_24,2020-01-12 19:31:00,2020-01-12 21:03:00,92,Fraud
3375,INV_13,2020-01-12 20:59:00,2020-01-12 23:29:00,150,False Positive
3376,INV_13,2020-01-12 20:23:00,2020-01-12 20:39:00,16,False Positive
3377,INV_20,2020-01-12 19:26:00,2020-01-12 21:26:00,120,False Positive
3378,INV_18,2020-01-12 20:15:00,2020-01-12 23:06:00,171,Fraud
3379,INV_7,2020-01-12 19:36:00,2020-01-12 21:54:00,138,Fraud
3380,INV_18,2020-01-12 19:45:00,2020-01-12 22:41:00,176,Fraud
3381,INV_17,2020-01-12 20:39:00,2020-01-12 21:26:00,47,Fraud
3382,INV_8,2020-01-12 19:42:00,2020-01-12 19:54:00,12,Fraud
3383,INV_15,2020-01-12 20:46:00,2020-01-12 23:33:00,167,Fraud
3384,INV_11,2020-01-12 21:34:00,2020-01-13 00:08:00,154,Fraud
3385,INV_21,2020-01-12 21:46:00,2020-01-12 23:16:00,90,Fraud
3386,INV_20,2020-01-12 20:35:00,2020-01-12 23:25:00,170,Fraud
3387,INV_9,2020-01-12 21:45:00,2020-01-12 23:50:00,125,False Positive
3388,INV_11,2020-01-12 21:46:00,2020-01-12 22:13:00,27,False Positive
3389,INV_23,2020-01-12 21:57:00,2020-01-13 00:42:00,165,Fraud
3390,INV_25,2020-01-12 21:23:00,2020-01-12 21:42:00,19,False Positive
3391,INV_3,2020-01-12 20:23:00,2020-01-12 23:16:00,173,Fraud
3392,INV_5,2020-01-12 21:31:00,2020-01-12 22:55:00,84,Fraud
3393,INV_19,2020-01-12 20:18:00,2020-01-12 23:15:00,177,False Positive
3394,INV_24,2020-01-12 21:02:00,2020-01-12 21:34:00,32,False Positive
3395,INV_6,2020-01-12 21:06:00,2020-01-12 21:16:00,10,Fraud
3396,INV_9,2020-01-12 21:06:00,2020-01-12 21:42:00,36,False Positive
3397,INV_3,2020-01-12 21:34:00,2020-01-12 23:07:00,93,Fraud
3398,INV_12,2020-01-12 21:23:00,2020-01-12 21:51:00,28,Fraud
3399,INV_25,2020-01-12 21:29:00,2020-01-12 23:54:00,145,Fraud
3400,INV_6,2020-01-12 20:18:00,2020-01-12 23:13:00,175,False Positive
3401,INV_6,2020-01-12 20:21:00,2020-01-12 23:08:00,167,Fraud
3402,INV_1,2020-01-12 20:38:00,2020-01-12 22:25:00,107,False Positive
3403,INV_6,2020-01-12 20:37:00,2020-01-12 21:20:00,43,Fraud
3404,INV_23,2020-01-12 20:44:00,2020-01-12 22:23:00,99,False Positive
3405,INV_1,2020-01-12 20:24:00,2020-01-12 22:38:00,134,Fraud
3406,INV_3,2020-01-12 21:37:00,2020-01-12 23:55:00,138,Fraud
3407,INV_10,2020-01-12 21:24:00,2020-01-13 00:23:00,179,False Positive
3408,INV_13,2020-01-12 21:30:00,2020-01-12 22:29:00,59,Fraud
3409,INV_17,2020-01-12 21:12:00,2020-01-12 22:34:00,82,False Positive
3410,INV_20,2020-01-12 20:21:00,2020-01-12 22:00:00,99,Fraud
3411,INV_10,2020-01-12 21:49:00,2020-01-12 22:31:00,42,Fraud
3412,INV_5,2020-01-12 21:14:00,2020-01-12 22:50:00,96,Fraud
3413,INV_25,2020-01-12 20:06:00,2020-01-12 20:22:00,16,False Positive
3414,INV_19,2020-01-12 21:27:00,2020-01-12 21:40:00,13,False Positive
3415,INV_10,2020-01-12 21:02:00,2020-01-12 23:04:00,122,Fraud
