Alert_ID,Transaction_ID,Customer_ID,Alert_Date,Risk_Score,Risk_Tier,Investigation_Status
1665,4554250,C1773658184,2020-01-14 15:00:00,0.5042970857802326,Medium,Pending
1666,4554382,C924458265,2020-01-14 15:00:00,0.4370649127457783,Medium,Pending
1667,4554538,C206563448,2020-01-14 15:00:00,0.42334931895513933,Medium,Pending
1668,4555209,C1794085603,2020-01-14 15:00:00,0.45502744220479485,Medium,Pending
1669,4555317,C1283974785,2020-01-14 15:00:00,0.400479279229652,Medium,Pending
1670,4555621,C1777866620,2020-01-14 15:00:00,0.4489533008682637,Medium,Pending
1671,4556276,C1024243990,2020-01-14 15:00:00,0.4593695839288026,Medium,Pending
1672,4557549,C1606257154,2020-01-14 15:00:00,0.4480708280781803,Medium,Pending
1673,4558168,C342771228,2020-01-14 15:00:00,0.4180353349799831,Medium,Pending
1674,4558415,C532248280,2020-01-14 15:00:00,0.5092018122664904,Medium,Pending
1675,4558688,C1836507621,2020-01-14 15:00:00,0.45616661414982385,Medium,Pending
1676,4558867,C137160401,2020-01-14 15:00:00,0.5005829892239109,Medium,Pending
1677,4559778,C395039087,2020-01-14 15:00:00,0.41239002565652166,Medium,Pending
1678,4560221,C1535494452,2020-01-14 15:00:00,0.43393333772167664,Medium,Pending
1679,4560785,C988710280,2020-01-14 15:00:00,0.43299647520905454,Medium,Pending
1680,4561013,C1710369141,2020-01-14 15:00:00,0.47340698889083516,Medium,Pending
1681,4561430,C1306597614,2020-01-14 15:00:00,0.48719062174089656,Medium,Pending
1682,4561823,C290731848,2020-01-14 15:00:00,0.4041656890457938,Medium,Pending
1683,4561983,C2078977034,2020-01-14 15:00:00,0.5911342641829602,Medium,Pending
1684,4562514,C1168319124,2020-01-14 15:00:00,0.42576030841250756,Medium,Pending
1685,4562583,C1169868445,2020-01-14 15:00:00,0.5195840547470816,Medium,Pending
1686,4563313,C1998775050,2020-01-14 15:00:00,0.4170979864189117,Medium,Pending
1687,4563708,C198698428,2020-01-14 15:00:00,0.4530499163425953,Medium,Pending
1688,4564304,C881501479,2020-01-14 15:00:00,0.45023179615171005,Medium,Pending
1689,4564710,C61337776,2020-01-14 15:00:00,0.4385444432408334,Medium,Pending
1690,4566399,C385076757,2020-01-14 15:00:00,0.5294749000496256,Medium,Pending
1691,4566748,C478351256,2020-01-14 15:00:00,0.4512635889467186,Medium,Pending
1692,4567222,C873711013,2020-01-14 15:00:00,0.4319021991784068,Medium,Pending
1693,4568126,C485933661,2020-01-14 15:00:00,0.4527812630005763,Medium,Pending
1694,4568885,C1645913863,2020-01-14 15:00:00,0.4437258060306081,Medium,Pending
1695,4569274,C1727705725,2020-01-14 15:00:00,0.44494880486396726,Medium,Pending
1696,4570292,C1130213018,2020-01-14 15:00:00,0.41602079235240236,Medium,Pending
1697,4570446,C1822614815,2020-01-14 15:00:00,0.4163660300898287,Medium,Pending
1698,4570454,C1456026586,2020-01-14 15:00:00,0.4179358464884447,Medium,Pending
1699,4571352,C714989222,2020-01-14 15:00:00,0.40194294443395734,Medium,Pending
1700,4571621,C108368038,2020-01-14 15:00:00,0.4155156208990169,Medium,Pending
1701,4572566,C2075788304,2020-01-14 15:00:00,0.419974090092337,Medium,Pending
1702,4721895,C1489273154,2020-01-14 20:00:00,0.4097728127856996,Medium,Pending
1703,4830195,C809979700,2020-01-15 11:00:00,0.40398595826377326,Medium,Pending
1704,4947064,C1323531024,2020-01-15 15:00:00,0.41739442183293746,Medium,Pending
1705,4955733,C1269369674,2020-01-15 15:00:00,0.40817642932261944,Medium,Pending
1706,5145332,C753068737,2020-01-15 20:00:00,0.4052598450598047,Medium,Pending
1707,5146027,C393257841,2020-01-15 20:00:00,0.43015981952762006,Medium,Pending
1708,5157535,C874064953,2020-01-15 21:00:00,0.4072598344775717,Medium,Pending
1709,5168792,C2104950363,2020-01-15 22:00:00,0.4286409332678699,Medium,Pending
1710,5178186,C379931666,2020-01-15 23:00:00,0.4054182721694398,Medium,Pending
1711,5195799,C1748002708,2020-01-16 09:00:00,0.40372553927456745,Medium,Pending
1712,5217627,C2107851381,2020-01-16 10:00:00,0.4350160211295672,Medium,Pending
1713,5285475,C2006421064,2020-01-16 12:00:00,0.4003861019473664,Medium,Pending
1714,5307195,C254776334,2020-01-16 13:00:00,0.41036496790570587,Medium,Pending
1715,5313999,C1532133350,2020-01-16 13:00:00,0.40609837351221056,Medium,Pending
1716,5319171,C1166289337,2020-01-16 14:00:00,0.41292059444755347,Medium,Pending
1717,5326639,C1687942471,2020-01-16 14:00:00,0.4065025676619984,Medium,Pending
1718,5336708,C1808976095,2020-01-16 14:00:00,0.45109055744036347,Medium,Pending
1719,5342839,C1161085118,2020-01-16 15:00:00,0.42475621878897857,Medium,Pending
1720,5361123,C602861929,2020-01-16 15:00:00,0.41659563077541584,Medium,Pending
1721,5364416,C996883473,2020-01-16 15:00:00,0.403262148830585,Medium,Pending
1722,5366601,C2072977830,2020-01-16 15:00:00,0.42210039009199485,Medium,Pending
1723,6030094,C1163892036,2020-01-20 16:00:00,0.41247618359353677,Medium,Pending
1724,6237343,C1699785789,2020-01-25 18:00:00,0.4036774272171994,Medium,Pending
1725,6239964,C1731534234,2020-01-25 19:00:00,0.4167299097805118,Medium,Pending
1726,6244836,C994101320,2020-01-25 20:00:00,0.4110445493530642,Medium,Pending
1727,6271815,C56090320,2020-01-26 21:00:00,0.4152680726908207,Medium,Pending
1728,6298361,C448900048,2020-01-29 09:00:00,0.414460422815373,Medium,Pending
